Name,X,Y,Z,Density_gcm3,RQD_Pct,Cr_ppm,CP_Total,PO_Total,PY_Total
KV294,3499019.33,7510822.62,124.13,3.53,86.03,80.65,0.2,2.28,0.0
KV294,3499018.28,7510821.75,122.66,3.52,82.68,141.2,0.2,2.5,0.0
KV294,3499017.23,7510820.89,121.19,3.36,91.64,151.2,0.37,1.64,0.0
KV294,3499006.57,7510812.53,106.48,3.3,86.39,192.0,0.3,0.0,1.5
KV294,3499005.5,7510811.7,105.01,3.35,86.39,207.5,0.3,0.0,1.5
KV294,3499004.42,7510810.87,103.54,3.34,86.39,178.5,0.3,0.0,1.5
KV294,3499003.35,7510810.05,102.06,3.32,86.39,138.5,0.3,0.0,1.5
KV294,3499002.28,7510809.22,100.59,3.29,86.39,152.0,0.3,0.0,1.5
KV294,3499001.19,7510808.43,99.11,3.45,86.39,162.0,0.3,0.0,1.5
KV294,3499000.1,7510807.64,97.64,3.35,86.39,174.0,0.3,0.0,1.5
KV294,3498999.01,7510806.84,96.16,3.49,86.39,116.0,0.3,0.0,1.5
KV294,3498997.92,7510806.05,94.69,3.72,86.39,297.0,0.3,0.0,1.5
KV294,3498996.83,7510805.26,93.21,3.65,86.39,406.77,0.27,0.0,1.16
KV294,3498995.74,7510804.46,91.73,3.71,86.39,627.45,0.23,0.3,0.0
KV294,3498994.64,7510803.67,90.26,3.71,91.52,574.5,0.3,0.3,0.0
KV294,3498993.55,7510802.88,88.78,3.64,98.46,389.0,0.3,0.3,0.0
KV294,3498992.46,7510802.08,87.3,3.77,98.46,280.5,0.3,0.3,0.0
KV294,3498991.37,7510801.29,85.83,3.75,98.46,210.0,0.3,0.3,0.0
KV294,3498990.28,7510800.49,84.35,3.66,98.46,180.0,0.3,0.3,0.0
KV294,3498989.19,7510799.7,82.87,3.58,98.46,276.4,0.29,0.29,0.0
KV294,3498988.1,7510798.91,81.4,3.5,98.46,1179.53,0.2,0.2,0.0
KV294,3498986.99,7510798.15,79.91,3.74,98.12,903.08,0.18,0.22,0.0
KV294,3498985.88,7510797.39,78.43,3.4,97.32,1006.28,0.0,0.13,0.37
KV294,3498984.77,7510796.63,76.95,3.4,97.32,139.0,0.0,0.2,0.5
KV294,3498983.66,7510795.88,75.47,3.55,97.32,1203.5,0.0,0.13,0.44
KV294,3498982.56,7510795.12,73.99,3.39,97.32,219.0,0.0,0.1,0.7
KV294,3498981.45,7510794.36,72.5,3.5,97.24,381.0,0.0,0.1,0.7
KV294,3498980.34,7510793.6,71.02,3.39,97.2,857.0,0.0,0.1,0.7
KV294,3498979.23,7510792.84,69.54,3.69,97.2,1520.0,0.0,0.1,0.7
KV294,3498978.12,7510792.09,68.06,3.87,97.2,1578.5,0.0,0.2,0.31
KV294,3498977.01,7510791.33,66.58,3.89,97.2,1660.0,0.0,0.2,0.3
KV294,3498975.91,7510790.57,65.09,3.82,92.99,1670.0,0.0,0.2,0.3
KV294,3498974.8,7510789.81,63.61,3.84,83.17,1440.0,0.0,0.2,0.3
KV294,3498973.69,7510789.05,62.13,3.78,83.17,1450.0,0.0,0.2,0.3
KV294,3498972.58,7510788.31,60.64,3.74,83.17,1300.0,0.0,0.2,0.3
KV294,3498971.46,7510787.59,59.15,3.65,83.17,1335.0,0.0,0.2,0.3
KV294,3498970.34,7510786.86,57.66,3.76,83.17,1276.25,0.0,0.2,0.22
KV294,3498969.22,7510786.14,56.17,3.74,83.17,1420.0,0.0,0.2,0.3
KV294,3498968.1,7510785.41,54.68,3.82,86.3,1370.0,0.0,0.2,0.3
KV294,3498966.99,7510784.69,53.18,3.78,98.83,1340.0,0.0,0.2,0.3
KV294,3498965.87,7510783.96,51.69,3.77,98.83,1270.0,0.0,0.2,0.3
KV294,3498964.75,7510783.24,50.2,3.83,98.83,1240.0,0.0,0.2,0.3
KV294,3498963.63,7510782.51,48.71,3.79,98.83,1225.0,0.0,0.2,0.3
KV294,3498962.51,7510781.79,47.22,3.9,98.83,1230.0,0.0,0.2,0.3
KV294,3498961.4,7510781.06,45.73,3.87,98.83,1285.0,0.0,0.2,0.3
KV294,3498960.28,7510780.34,44.24,3.83,50.3,1260.0,0.0,0.2,0.3
KV294,3498959.16,7510779.61,42.74,3.51,40.0,699.5,0.0,0.25,0.4
KV294,3498946.8,7510771.91,26.26,3.68,97.33,847.8,0.0,0.2,0.24
KV294,3498945.67,7510771.21,24.76,3.75,88.85,854.0,0.0,0.2,0.2
KV294,3498944.55,7510770.52,23.26,3.61,54.94,777.0,0.0,0.2,0.2
KV294,3498943.42,7510769.82,21.76,3.66,79.29,593.35,0.0,0.22,0.34
KV294,3498942.29,7510769.13,20.26,3.78,93.28,841.5,0.0,0.3,0.7
KV294,3498941.17,7510768.43,18.76,3.66,93.28,706.5,0.0,0.3,0.7
KV294,3498940.04,7510767.74,17.26,3.54,93.28,513.0,0.0,0.3,0.7
KV294,3498938.92,7510767.04,15.76,3.7,93.28,663.0,0.0,0.44,0.91
KV294,3498937.79,7510766.35,14.26,3.79,93.28,637.0,0.0,0.5,1.0
KV294,3498936.67,7510765.65,12.76,3.9,93.28,568.0,0.0,0.5,1.0
KV294,3498935.53,7510764.98,11.26,3.98,93.28,992.0,0.0,0.5,3.0
KV294,3498934.39,7510764.3,9.76,4.03,93.28,1360.0,0.0,0.5,3.0
KV365,3499354.58,7510690.58,211.56,3.24,15.9,150.8,0.3,0.7,0.0
KV365,3499354.54,7510689.59,209.83,3.15,15.9,147.76,0.3,0.7,0.0
KV365,3499354.5,7510688.6,208.09,3.22,15.9,121.4,0.3,0.7,0.0
KV365,3499354.47,7510687.61,206.35,3.29,15.9,106.5,0.3,0.7,0.0
KV365,3499354.43,7510686.62,204.62,3.14,15.9,113.63,0.26,0.63,0.0
KV365,3499354.39,7510685.62,202.88,3.2,15.9,113.5,0.2,0.5,0.0
KV365,3499354.36,7510684.63,201.15,3.27,41.18,108.13,0.2,0.59,0.0
KV365,3499354.32,7510683.64,199.41,3.32,32.88,90.65,0.27,0.81,0.0
KV365,3499354.28,7510682.65,197.67,3.13,13.51,135.0,0.3,0.7,0.0
KV365,3499354.25,7510681.66,195.94,3.23,13.51,144.0,0.0,0.3,1.0
KV365,3499354.21,7510680.66,194.2,3.21,13.51,136.0,0.0,0.3,1.0
KV365,3499354.14,7510678.68,190.73,3.32,13.51,148.0,0.3,0.0,1.0
KV365,3499354.1,7510677.69,188.99,3.38,13.51,153.2,0.34,0.0,1.2
KV365,3499354.03,7510675.7,185.52,3.49,30.87,102.0,0.0,0.5,2.0
KV365,3499353.99,7510674.71,183.78,3.58,59.81,89.6,0.0,0.5,2.0
KV365,3499353.95,7510673.72,182.05,3.44,59.81,121.45,0.0,0.33,1.17
KV365,3499353.92,7510672.73,180.31,3.49,59.81,110.0,0.0,0.3,1.0
KV365,3499353.84,7510671.73,178.58,3.37,68.69,132.0,0.0,0.3,1.0
KV365,3499353.77,7510670.74,176.85,3.46,89.42,112.0,0.0,0.3,1.0
KV365,3499353.7,7510669.74,175.11,3.29,89.42,145.0,0.0,0.3,1.0
KV365,3499353.63,7510668.74,173.38,3.31,89.42,129.0,0.0,0.3,1.0
KV365,3499353.55,7510667.75,171.65,3.38,89.42,119.0,0.0,0.3,1.0
KV365,3499353.48,7510666.75,169.92,3.37,89.42,141.0,0.0,0.3,1.0
KV365,3499353.41,7510665.75,168.18,3.36,89.42,115.3,0.37,1.23,0.0
KV365,3499353.34,7510664.76,166.45,3.3,89.42,104.0,0.2,1.5,0.0
KV365,3499353.27,7510663.76,164.72,3.38,89.42,114.5,0.2,1.5,0.0
KV365,3499353.19,7510662.76,162.99,3.39,89.42,108.5,0.2,1.5,0.0
KV365,3499353.12,7510661.77,161.25,3.33,89.42,109.5,0.2,1.5,0.0
KV365,3499353.05,7510660.77,159.52,3.31,92.18,113.5,0.2,1.5,0.0
KV365,3499352.98,7510659.78,157.79,3.36,92.18,110.5,0.2,1.5,0.0
KV365,3499352.88,7510658.79,156.05,3.43,92.18,114.5,0.2,1.5,0.0
KV365,3499352.78,7510657.8,154.32,3.39,92.18,112.5,0.2,1.5,0.0
KV365,3499352.68,7510656.81,152.58,3.36,92.18,113.0,0.2,1.5,0.0
KV365,3499352.58,7510655.81,150.85,3.4,92.18,115.0,0.2,1.5,0.0
KV365,3499352.49,7510654.82,149.11,3.45,92.18,106.0,0.2,1.5,0.0
KV365,3499352.39,7510653.83,147.38,3.42,92.18,121.5,0.2,1.5,0.0
KV365,3499352.29,7510652.84,145.64,3.33,92.18,141.0,0.2,1.5,0.0
KV365,3499352.19,7510651.85,143.91,3.3,92.18,146.0,0.2,1.5,0.0
KV365,3499352.09,7510650.86,142.17,3.27,92.18,137.5,0.2,1.5,0.0
KV365,3499351.99,7510649.87,140.44,3.27,92.18,122.0,0.2,1.5,0.0
KV365,3499351.89,7510648.88,138.7,3.23,92.18,129.5,0.2,1.5,0.0
KV365,3499351.8,7510647.89,136.97,3.36,92.18,124.0,0.2,1.5,0.0
KV365,3499351.7,7510646.9,135.23,3.44,81.22,109.4,0.2,1.5,0.0
KV365,3499351.6,7510645.91,133.5,3.37,61.91,147.45,0.2,1.5,0.0
KV365,3499351.5,7510644.92,131.76,3.41,97.32,114.0,0.2,1.5,0.0
KV365,3499351.37,7510643.93,130.03,3.39,97.32,116.0,0.2,1.5,0.0
KV365,3499351.24,7510642.94,128.3,3.31,97.32,137.5,0.2,1.5,0.0
KV365,3499351.12,7510641.95,126.57,3.41,97.32,123.0,0.2,1.5,0.0
KV365,3499350.99,7510640.95,124.84,3.76,91.36,56.6,0.2,1.74,0.0
KV365,3499350.35,7510635.99,116.18,3.37,85.4,151.0,0.0,0.2,1.5
KV365,3499350.22,7510635.0,114.45,3.32,88.52,142.88,0.0,0.21,1.38
KV365,3499350.09,7510634.01,112.72,3.29,89.07,133.0,0.0,0.3,0.5
KV365,3499349.97,7510633.01,110.98,3.34,89.07,140.0,0.0,0.3,0.5
KV365,3499349.84,7510632.02,109.25,3.28,86.64,141.0,0.0,0.3,0.5
KV365,3499349.68,7510631.03,107.52,3.28,82.58,135.98,0.0,0.53,0.82
KV365,3499349.51,7510630.04,105.79,3.48,82.58,105.85,0.0,1.0,1.5
KV365,3499349.35,7510629.05,104.06,3.47,82.58,113.0,0.0,0.81,1.69
KV365,3499349.19,7510628.06,102.33,3.3,82.58,114.5,0.5,2.0,0.0
KV365,3499349.02,7510627.07,100.6,3.32,82.58,112.0,0.5,2.0,0.0
KV365,3499348.86,7510626.08,98.87,3.38,82.58,110.5,0.5,2.0,0.0
KV365,3499348.7,7510625.09,97.15,3.35,82.58,114.9,0.29,2.7,0.0
KV365,3499348.53,7510624.1,95.42,3.41,82.58,132.0,0.2,3.0,0.0
KV365,3499348.37,7510623.1,93.69,3.41,82.58,131.0,0.2,3.0,0.0
KV365,3499348.21,7510622.11,91.96,3.36,91.13,127.0,0.2,3.0,0.0
KV365,3499348.04,7510621.12,90.23,3.37,92.35,129.0,0.2,3.0,0.0
KV365,3499347.88,7510620.13,88.5,3.38,92.35,118.0,0.2,3.0,0.0
KV365,3499347.72,7510619.14,86.77,3.39,92.35,146.0,0.2,3.0,0.0
KV365,3499347.52,7510618.17,85.03,3.44,92.35,131.0,0.2,3.0,0.0
KV365,3499347.32,7510617.19,83.3,3.43,92.35,125.0,0.2,3.0,0.0
KV365,3499347.13,7510616.22,81.56,3.44,85.84,128.0,0.2,3.0,0.0
KV365,3499346.93,7510615.24,79.83,3.4,85.84,129.0,0.2,3.0,0.0
KV365,3499346.74,7510614.27,78.09,3.41,85.84,130.0,0.2,3.0,0.0
